name,location,categories,rating,price,Type,latitude,longitude,free_bikes
Crabtree Fields,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.519572,-0.13214036,1
Soho Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.519572,-0.13214036,1
Ridgmount Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",2.0,,Park,51.519572,-0.13214036,1
Corams Fields,"003507 - Store Street, Bloomsbury","[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.519572,-0.13214036,1
St George's Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.519572,-0.13214036,1
Tavistock Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.519572,-0.13214036,1
Fitzrovia Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.519572,-0.13214036,1
Golden Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.519572,-0.13214036,1
Bloomsbury Square Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.519572,-0.13214036,1
Malet Street Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.519572,-0.13214036,1
South Bank Skate Park,"003507 - Store Street, Bloomsbury","[{'alias': 'skate_parks', 'title': 'Skate Parks'}]",4.0,,Park,51.519572,-0.13214036,1
Saint James' Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.519572,-0.13214036,1
Cavendish Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.519572,-0.13214036,1
Russell Park,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.519572,-0.13214036,1
Gordon Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.519572,-0.13214036,1
Lend Lease Bluewater Park,"003507 - Store Street, Bloomsbury","[{'alias': 'professional', 'title': 'Professional Services'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.519572,-0.13214036,1
Hanover Square,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.519572,-0.13214036,1
Red Lion Square Gardens,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.519572,-0.13214036,1
Hayes End Community Park,"003507 - Store Street, Bloomsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.519572,-0.13214036,1
Chelsea Football Club,"200184 - Erin Close, Walham Green","[{'alias': 'sportsteams', 'title': 'Professional Sports Teams'}, {'alias': 'football', 'title': 'Soccer'}]",4.0,,Park,51.47946386,-0.195777222,19
Normand Park,"200184 - Erin Close, Walham Green","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.47946386,-0.195777222,19
Brompton Cemetery,"200184 - Erin Close, Walham Green","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.47946386,-0.195777222,19
Kensington Gardens,"003447 - Gloucester Road (North), Kensington","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49792478,-0.183834706,4
Kensington Palace,"003447 - Gloucester Road (North), Kensington","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49792478,-0.183834706,4
St Luke's Gardens,"003447 - Gloucester Road (North), Kensington","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.49792478,-0.183834706,4
Princess Diana Memorial Fountain,"003447 - Gloucester Road (North), Kensington","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49792478,-0.183834706,4
Albert Memorial,"003447 - Gloucester Road (North), Kensington","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49792478,-0.183834706,4
Round Pond,"003447 - Gloucester Road (North), Kensington","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49792478,-0.183834706,4
South Kensington Milestone,"003447 - Gloucester Road (North), Kensington","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.49792478,-0.183834706,4
Russell Square,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51612862,-0.120909408,23
Victoria Embankment Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Gray's Inn Fields,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51612862,-0.120909408,23
Lincoln's Inn,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Aquadrome,"300074 - Newton Street, Covent Garden","[{'alias': 'lakes', 'title': 'Lakes'}]",4.0,,Park,51.51612862,-0.120909408,23
South Bank Skate Park,"300074 - Newton Street, Covent Garden","[{'alias': 'skate_parks', 'title': 'Skate Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Soho Square,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51612862,-0.120909408,23
Malet Street Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Tavistock Square,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51612862,-0.120909408,23
Corams Fields,"300074 - Newton Street, Covent Garden","[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51612862,-0.120909408,23
Bloomsbury Square Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51612862,-0.120909408,23
Red Lion Square Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.51612862,-0.120909408,23
Bernie Spain Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Ridgmount Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",2.0,,Park,51.51612862,-0.120909408,23
Trafalgar Square,"300074 - Newton Street, Covent Garden","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51612862,-0.120909408,23
Crabtree Fields,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Lend Lease Bluewater Park,"300074 - Newton Street, Covent Garden","[{'alias': 'professional', 'title': 'Professional Services'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Leicester Square Gardens,"300074 - Newton Street, Covent Garden","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.51612862,-0.120909408,23
Hayes End Community Park,"300074 - Newton Street, Covent Garden","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51612862,-0.120909408,23
Piccadilly Circus,"300074 - Newton Street, Covent Garden","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51612862,-0.120909408,23
Crossrail Place Roof Garden,"200138 - Heron Quays DLR, Canary Wharf","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.502661,-0.021596,27
Canary Wharf,"200138 - Heron Quays DLR, Canary Wharf","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'sharedofficespaces', 'title': 'Shared Office Spaces'}, {'alias': 'shoppingcenters', 'title': 'Shopping Centers'}]",4.0,££,Park,51.502661,-0.021596,27
Kensington Gardens,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49980661,-0.176415994,13
Kensington Palace,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49980661,-0.176415994,13
Princess Diana Memorial Fountain,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49980661,-0.176415994,13
Albert Memorial,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49980661,-0.176415994,13
South Kensington Milestone,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.49980661,-0.176415994,13
Round Pond,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49980661,-0.176415994,13
The Serpentine Lake,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'lakes', 'title': 'Lakes'}]",4.5,,Park,51.49980661,-0.176415994,13
Chelsea Green,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.49980661,-0.176415994,13
Peter Pans Statue,"003499 - Prince Consort Road, Knightsbridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49980661,-0.176415994,13
Falcon Glade,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.46506424,-0.163750945,23
Falcon Park,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.46506424,-0.163750945,23
Latchmere Recreation Ground & Play Space,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.46506424,-0.163750945,23
Shillington Park,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.46506424,-0.163750945,23
Clapham Common,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.46506424,-0.163750945,23
Spencer Park,"200119 - Dorothy Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.46506424,-0.163750945,23
Mile End Park,"200251 - Bow Road Station, Bow","[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.5,,Park,51.527058,-0.025296,7
Tower Hamlets Cemetery Park,"200251 - Bow Road Station, Bow","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.527058,-0.025296,7
Mile End Park Leisure Centre,"200251 - Bow Road Station, Bow","[{'alias': 'recreation', 'title': 'Recreation Centers'}]",4.5,,Park,51.527058,-0.025296,7
Mile End Park and Arts Pavilion,"200251 - Bow Road Station, Bow","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'museums', 'title': 'Museums'}]",3.5,,Park,51.527058,-0.025296,7
Allen Gardens,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.51646835,-0.079684557,3
Fortune Street Park,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.51646835,-0.079684557,3
Finsbury Avenue Square,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51646835,-0.079684557,3
Trinity Square Gardens,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51646835,-0.079684557,3
Exchange Square,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51646835,-0.079684557,3
Portsoken Street Garden,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",2.0,,Park,51.51646835,-0.079684557,3
Quaker Gardens,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.51646835,-0.079684557,3
Bunhill Fields,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51646835,-0.079684557,3
Sky Garden,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51646835,-0.079684557,3
Crispin Street Women's Refuge,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,,Park,51.51646835,-0.079684557,3
Finsbury Circus Garden,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51646835,-0.079684557,3
Tower of London,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51646835,-0.079684557,3
Featherstone Street Benches,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.51646835,-0.079684557,3
London Bridge,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51646835,-0.079684557,3
St Alphage's Church Ruins,"003438 - Devonshire Square, Liverpool Street","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",3.0,,Park,51.51646835,-0.079684557,3
Camley Street Natural Park,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5346677396,-0.125078652873,20
Regent's Canal,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5346677396,-0.125078652873,20
Granary Square,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5346677396,-0.125078652873,20
Barnard Park,"300243 - Good's Way, King's Cross","[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.5,,Park,51.5346677396,-0.125078652873,20
St George's Gardens,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.5346677396,-0.125078652873,20
Barnard Park Adventure Playground,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.5346677396,-0.125078652873,20
Argyle Square,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.5346677396,-0.125078652873,20
Joseph Grimaldi Park,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5346677396,-0.125078652873,20
Goldington Crescent Gardens,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5346677396,-0.125078652873,20
Polygon Road Open Space,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",2.0,,Park,51.5346677396,-0.125078652873,20
Saint James' Gardens,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.5346677396,-0.125078652873,20
Barnsbury Square,"300243 - Good's Way, King's Cross","[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,££,Park,51.5346677396,-0.125078652873,20
St Martin's Gardens,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.5346677396,-0.125078652873,20
Thornhill Square,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5346677396,-0.125078652873,20
Purchese Street Open Space,"300243 - Good's Way, King's Cross","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.5346677396,-0.125078652873,20
Ebury Square Gardens,"003420 - Sedding Street, Sloane Square","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.49313,-0.156876,18
St Luke's Gardens,"003420 - Sedding Street, Sloane Square","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.49313,-0.156876,18
Chelsea Physic Garden,"003420 - Sedding Street, Sloane Square","[{'alias': 'gardens', 'title': 'Botanical Gardens'}]",4.5,,Park,51.49313,-0.156876,18
Upper and Lower Grosvenor Gardens,"003420 - Sedding Street, Sloane Square","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.49313,-0.156876,18
Australian War Memorial,"003420 - Sedding Street, Sloane Square","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.49313,-0.156876,18
The Chelsea Flower Show,"003420 - Sedding Street, Sloane Square","[{'alias': 'gardens', 'title': 'Botanical Gardens'}]",4.0,,Park,51.49313,-0.156876,18
Chelsea Bridge,"003420 - Sedding Street, Sloane Square","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.49313,-0.156876,18
Chelsea Green,"003420 - Sedding Street, Sloane Square","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.49313,-0.156876,18
Belgrave Square,"003420 - Sedding Street, Sloane Square","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49313,-0.156876,18
Imperial Camel Corps Memorial,"003420 - Sedding Street, Sloane Square","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49313,-0.156876,18
Kings Square Gardens,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.52671796,-0.104298194,11
Spa Fields,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
Fortune Street Park,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.52671796,-0.104298194,11
Gray's Inn Fields,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.52671796,-0.104298194,11
Joseph Grimaldi Park,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
West Smithfield Garden,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
Duncan Terrace Gardens,"000986 - Finsbury Library , Finsbury","[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
Radnor Street Gardens,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
Russell Park,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.52671796,-0.104298194,11
Myddelton Square Park,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.52671796,-0.104298194,11
Charterhouse Square,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.52671796,-0.104298194,11
Quaker Gardens,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.52671796,-0.104298194,11
Northampton Square Garden,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.52671796,-0.104298194,11
Islington Visitor Moorings,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.52671796,-0.104298194,11
Red Lion Square,"000986 - Finsbury Library , Finsbury","[{'alias': 'parks', 'title': 'Parks'}]",2.5,,Park,51.52671796,-0.104298194,11
