fsq_id,location,poi_type
4bd303c4b221c9b679a0d8d0,"001005 - Eversholt Street , Camden Town",['Nature Preserve']
4c114e5d416620a183ded8e4,"001005 - Eversholt Street , Camden Town",['Park']
51f8cddd498e61f88ee861b7,"001005 - Eversholt Street , Camden Town",['Landmarks and Outdoors']
4ee1d77f0e01e3535006744a,"001005 - Eversholt Street , Camden Town",['Office Building']
4e7c607ab803b97a5cd6e149,"001005 - Eversholt Street , Camden Town",['Dog Park']
50c86216e4b0a2ccc0f21266,"001005 - Eversholt Street , Camden Town",['Physician']
55ec4a5c498eb91aeaf2ebc4,"001005 - Eversholt Street , Camden Town",['Parking']
571d3a42498e7a0a1bda46cf,"001005 - Eversholt Street , Camden Town",['Residential Building']
4c3cf0397d002d7f2d25af18,"001005 - Eversholt Street , Camden Town",['Government Building']
4c3d6453933b0f474264e521,"001005 - Eversholt Street , Camden Town",['Plaza']
4be1d7b8ae55a593bfbb5b62,"003464 - Green Street, Mayfair",['Resort']
52bc74c7498e894d9724b34f,"003464 - Green Street, Mayfair",['Lounge']
4d4481964e5d3704cf68ec93,"003464 - Green Street, Mayfair","['Tea Room', 'Restaurant']"
4bc81e8792b376b0faea503a,"003464 - Green Street, Mayfair",['Car Dealership']
50896c8be4b0f94297081043,"003464 - Green Street, Mayfair",['Coffee Shop']
4bee69693686c9b69d7d246e,"003464 - Green Street, Mayfair","['Automotive Repair Shop', 'Car Dealership']"
50e33d4de4b05f3ea10cb3bd,"003464 - Green Street, Mayfair",['Residential Building']
4d966002daec224bf6b8153e,"003464 - Green Street, Mayfair",['Bus Stop']
4ce49599b4373704b430f4ce,"003464 - Green Street, Mayfair",['Used Car Dealership']
4ac518d2f964a52026a720e3,"003464 - Green Street, Mayfair",['Park']
4fd365bee4b0dde49617482e,"300215 - St John's Crescent, Brixton","['Caribbean Restaurant', 'Fast Food Restaurant']"
541322d1498ee067d8510a66,"300215 - St John's Crescent, Brixton","['Cocktail Bar', 'Restaurant']"
4b632c38f964a5201b682ae3,"300215 - St John's Crescent, Brixton",['Department Store']
4da9bb7893a04642f06d914c,"300215 - St John's Crescent, Brixton",['Gourmet Store']
4cf93e594464b60c5c0f65f8,"300215 - St John's Crescent, Brixton","['Beer Bar', 'Pub', 'Restaurant']"
505c9fece4b08887c5a1c097,"300215 - St John's Crescent, Brixton","['Bakery', 'Cupcake Shop', 'Restaurant']"
5ab13bbe3fcee83e58bdf623,"300215 - St John's Crescent, Brixton",['Restaurant']
5841e015af5c144c4e32aa65,"300215 - St John's Crescent, Brixton",['New American Restaurant']
4be4a8642468c928721dff42,"300215 - St John's Crescent, Brixton","['Bar', 'Fried Chicken Joint', 'Fast Food Restaurant']"
596f47762955132b6c4e6ecc,"300215 - St John's Crescent, Brixton",['Lebanese Restaurant']
52b5abce498e59c7e85a3311,"300038 - Star Road, West Kensington",['Italian Restaurant']
4cb77f8e9552b60cf15ac58b,"300038 - Star Road, West Kensington",['Hotel Bar']
549758e3498e34ab34811e25,"300038 - Star Road, West Kensington","['Jazz and Blues Venue', 'Bar', 'Restaurant']"
4ea43c259911214fd18f84c8,"300038 - Star Road, West Kensington","['Fish and Chips Shop', 'Fast Food Restaurant']"
4f7d4f92e4b06277b50ea615,"300038 - Star Road, West Kensington",['Spa']
4f5b4026e4b06784f7623777,"300038 - Star Road, West Kensington",['Hair Salon']
4c7aa451a86837048e42144d,"300038 - Star Road, West Kensington",['Park']
4ead449230f855f5b33b6d0a,"300038 - Star Road, West Kensington",['Pizzeria']
5206403411d28fa5371b83d0,"300038 - Star Road, West Kensington","['Wine Bar', 'Coffee Shop', 'Tapas Restaurant']"
5b8a5e6e9ba3e5002c052da5,"300038 - Star Road, West Kensington",['Nail Salon']
5297624511d2ce1a1c60cb40,"001052 - Soho Square , Soho",['Camera Store']
57db029e498e2fcf385bc5e0,"001052 - Soho Square , Soho",['Burger Joint']
4ac518f9f964a5200db020e3,"001052 - Soho Square , Soho",['Swimming Pool']
61093a7bb5b902006403581e,"001052 - Soho Square , Soho",['Modern European Restaurant']
4f58acda7beb8a9809cf58c7,"001052 - Soho Square , Soho",['Parking']
574778290c5944ee7497f2db,"001052 - Soho Square , Soho","['Historic and Protected Site', 'Travel and Transportation']"
4caf67bcc5e6a1cd278eccf6,"001052 - Soho Square , Soho",['Parking']
5188da98498ee426264ceddd,"001052 - Soho Square , Soho",['Office']
4b72a655f964a5200e822de3,"001052 - Soho Square , Soho",['Hotel']
4ada5b7df964a520c92121e3,"001052 - Soho Square , Soho",['Park']
4baf7ed7f964a52095043ce3,"000962 - Stamford Street, South Bank",['Skate Park']
58543b8f4287c920be5230ca,"000962 - Stamford Street, South Bank","['Bar', 'Pizzeria']"
55f18f25498e06762c47f4cb,"000962 - Stamford Street, South Bank","['Dessert Shop', 'Restaurant']"
4ac518c3f964a52030a420e3,"000962 - Stamford Street, South Bank","['Bar', 'Gastropub']"
4ac518c4f964a5206fa420e3,"000962 - Stamford Street, South Bank",['Bar']
4bf57e7094af2d7fb6cd3b72,"000962 - Stamford Street, South Bank","['Lounge', 'English Restaurant', 'Mediterranean Restaurant']"
4b8aaf57f964a520aa7932e3,"000962 - Stamford Street, South Bank",['Lodging']
503d0e4ce8890057257d91f3,"000962 - Stamford Street, South Bank","['Cocktail Bar', 'Restaurant']"
5e2d9a887594ce0008020c93,"000962 - Stamford Street, South Bank",['Parking']
5be5dff31f7440002ca8b7aa,"000962 - Stamford Street, South Bank",['Polish Restaurant']
4e58fe2fb0fbdca309f6b710,"300202 - Kings Gate House, Westminster",['Playground']
5dcdcd7ea4b466000723770e,"300202 - Kings Gate House, Westminster",['Lodging']
4b1706bdf964a5201fc123e3,"300202 - Kings Gate House, Westminster",['Lodging']
612a32746f490c66a4bd3de5,"300202 - Kings Gate House, Westminster",['Bus Stop']
4faec53de4b03b805518b6f2,"300202 - Kings Gate House, Westminster","['Eastern European Restaurant', 'French Restaurant']"
5036b36dcc6417d4bcd9a24b,"300202 - Kings Gate House, Westminster",['Travel and Transportation']
594e69450336931c7f92ce75,"300202 - Kings Gate House, Westminster",['Real Estate Agency']
50da22c4e4b0be098804c1db,"300202 - Kings Gate House, Westminster",['Café']
c84ab86991714ab15fcac29c,"300202 - Kings Gate House, Westminster",[]
4a67cb95b0f745c362d25579,"300202 - Kings Gate House, Westminster","['Property Management Office', 'Real Estate Development and Title Company']"
597a528801559a4e527e73ca,"001071 - Tower Gardens , Tower","['Cocktail Bar', 'Hotel Bar', 'Lounge']"
4ac518d1f964a520d9a620e3,"001071 - Tower Gardens , Tower",['Park']
4c1b2d508b3aa593c6cd965f,"001071 - Tower Gardens , Tower","['Café', 'Coffee Shop', 'Restaurant']"
51e66cc7498e7de23a403cca,"001071 - Tower Gardens , Tower",['Bus Station']
5eacf17e4afd4200083d02f8,"001071 - Tower Gardens , Tower",['American Restaurant']
5abb9cf5c3658850d64e4e26,"001071 - Tower Gardens , Tower",['Parking']
1acdcc02c9da405e4ec9ce9f,"001071 - Tower Gardens , Tower","['Shipping, Freight, and Material Transportation Service']"
4746726f369a432f2699a8cd,"001071 - Tower Gardens , Tower",['Parking']
4db2d64df7b121c29f287a92,"001071 - Tower Gardens , Tower",['Park']
4def5c477d8bb02cbef78038,"001071 - Tower Gardens , Tower",['Park']
5834ced79343e004a0f897fc,"001154 - Kennington Road  , Vauxhall",['Lodging']
58cc4d41bd871313118c9b99,"001154 - Kennington Road  , Vauxhall","['Cocktail Bar', 'Restaurant']"
4adefb6cf964a520f77621e3,"001154 - Kennington Road  , Vauxhall","['Pub', 'Thai Restaurant']"
525cebc7498eea1c81f7ea67,"001154 - Kennington Road  , Vauxhall","['Café', 'Restaurant']"
54401384498e91d43f178011,"001154 - Kennington Road  , Vauxhall",['Art Gallery']
4b912248f964a520c2a533e3,"001154 - Kennington Road  , Vauxhall",['Playground']
4b8aaf57f964a520aa7932e3,"001154 - Kennington Road  , Vauxhall",['Lodging']
4e7c4d38183853fb9f712dcb,"001154 - Kennington Road  , Vauxhall","['Café', 'Coffee Shop']"
5be5dff31f7440002ca8b7aa,"001154 - Kennington Road  , Vauxhall",['Polish Restaurant']
6198f4ceedfee3499ac45856,"001154 - Kennington Road  , Vauxhall",['Park']
4fd789d1e4b0884f34d5383b,"001183 - Bramham Gardens, Earl's Court","['Speakeasy', 'Wine Bar', 'American Restaurant']"
4c13c270a5eb76b0257bc0b7,"001183 - Bramham Gardens, Earl's Court",['Grocery Store / Supermarket']
4b863b97f964a520608331e3,"001183 - Bramham Gardens, Earl's Court",['Hotel']
4fed72b5e4b0eb75846d78ed,"001183 - Bramham Gardens, Earl's Court",['Cocktail Bar']
4bf7ce274a67c928112a24cf,"001183 - Bramham Gardens, Earl's Court",['Filipino Restaurant']
567d7c9c498e029da4e7dcbb,"001183 - Bramham Gardens, Earl's Court",['Steakhouse']
517ea355e4b0f7d85a69747f,"001183 - Bramham Gardens, Earl's Court",['Hotel']
5aaa65d8a92d981faa6de67d,"001183 - Bramham Gardens, Earl's Court",['Juice Bar']
4dca1b83ae607b31c0b9a7b6,"001183 - Bramham Gardens, Earl's Court","['Cocktail Bar', 'Hotel Bar', 'Thai Restaurant']"
4b8c07def964a520a5b932e3,"001183 - Bramham Gardens, Earl's Court",['Pub']
4e1b1af988770d5776e3b8ad,"001231 - Queen's Gate, Kensington Gardens",['Landmarks and Outdoors']
4ac518b7f964a52055a120e3,"001231 - Queen's Gate, Kensington Gardens","['Hostel', 'Hotel']"
53ad45be498e55bfbfcc1d52,"001231 - Queen's Gate, Kensington Gardens",['Residential Building']
4ff5706be4b058e164518c74,"001231 - Queen's Gate, Kensington Gardens",['Travel and Transportation']
521e244511d238623a015401,"001231 - Queen's Gate, Kensington Gardens",['Residential Building']
4ac518e1f964a5205baa20e3,"001231 - Queen's Gate, Kensington Gardens",['Restaurant']
4b863b97f964a520608331e3,"001231 - Queen's Gate, Kensington Gardens",['Hotel']
4ceb6229b99754819a6d0c45,"001231 - Queen's Gate, Kensington Gardens",['Hotel']
52cb11aa11d2704e0af0c7af,"001231 - Queen's Gate, Kensington Gardens",['Residential Building']
50521661e4b054c0f728e5b6,"001231 - Queen's Gate, Kensington Gardens",['Residential Building']
5c3e978dc530930039e733d9,"003432 - Farringdon Lane, Clerkenwell","['Bakery', 'Restaurant']"
535e4530498e1cf1027f9f7c,"003432 - Farringdon Lane, Clerkenwell",['Australian Restaurant']
4c517319250dd13aa07d3c7d,"003432 - Farringdon Lane, Clerkenwell","['Café', 'American Restaurant']"
5777b7f6498ec5cc16dce198,"003432 - Farringdon Lane, Clerkenwell","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
54134a4f498e509e027082c7,"003432 - Farringdon Lane, Clerkenwell","['Bar', 'English Restaurant']"
512dd00de4b0255d5e792236,"003432 - Farringdon Lane, Clerkenwell",['Pilates Studio']
4ac518b8f964a52063a120e3,"003432 - Farringdon Lane, Clerkenwell",['Hotel']
4bbf0605006dc9b6dbe8fb3f,"003432 - Farringdon Lane, Clerkenwell",['Hair Salon']
4ad5c5cef964a5206f0321e3,"003432 - Farringdon Lane, Clerkenwell",['English Restaurant']
5653418e498e5b9502b95888,"003432 - Farringdon Lane, Clerkenwell","['Coffee Shop', 'Restaurant']"
4bba0360935e9521da9a2790,"200214 - Woodstock Grove, Shepherd's Bush",['Sports Club']
4bd46b546f6495212c426dec,"200214 - Woodstock Grove, Shepherd's Bush",['Park']
4ac518cef964a52027a620e3,"200214 - Woodstock Grove, Shepherd's Bush",['Park']
5127b0f7e4b05d2ffb8df40a,"200214 - Woodstock Grove, Shepherd's Bush",['Hotel']
59953feb396de010b71cb0a4,"200214 - Woodstock Grove, Shepherd's Bush","['Cottage / Cabin', 'Hotel']"
4daa42b90cb6a89c626ae16a,"200214 - Woodstock Grove, Shepherd's Bush",['Park']
4e26a4e218380c0d4df86cd6,"200214 - Woodstock Grove, Shepherd's Bush",['Veterinarian']
4e5b8f89483b865169f9b85a,"200214 - Woodstock Grove, Shepherd's Bush",['Parking']
58c5352acc5b6a39595282ac,"200214 - Woodstock Grove, Shepherd's Bush",['Residential Building']
5061dd58e4b0c6ff1bfc04ea,"200214 - Woodstock Grove, Shepherd's Bush",['Golf Course']
50b9cd76e4b054161be6863b,"300055 - Stewart's Road, Wandsworth Road",['Storage Facility']
4ec6e646f79041351c0aa71e,"300055 - Stewart's Road, Wandsworth Road",['Wine Store']
4b2e2e55f964a5202edd24e3,"300055 - Stewart's Road, Wandsworth Road",['Park']
599349492aff316cc89c7878,"300055 - Stewart's Road, Wandsworth Road",['Ethiopian Restaurant']
5333145e498e434340513f04,"300055 - Stewart's Road, Wandsworth Road",['Fish and Chips Shop']
4c6fd686df6b8cfa813bb64d,"300055 - Stewart's Road, Wandsworth Road","['Wine Bar', 'Greek Restaurant', 'Italian Restaurant']"
55f9db9b498eb837de85d3f9,"300055 - Stewart's Road, Wandsworth Road",['Health and Beauty Service']
5bd6f3318c812a002c5463fa,"300055 - Stewart's Road, Wandsworth Road","['Café', 'Coffee Shop', 'Restaurant']"
5284d43311d25c483ca0abec,"300055 - Stewart's Road, Wandsworth Road",['Food and Beverage Service']
505df415e4b0988dad0750b6,"300055 - Stewart's Road, Wandsworth Road",['Tennis Court']
50a2d278e4b08a3c648cb7d0,"200110 - Bishop's Bridge Road West, Bayswater",['Landmarks and Outdoors']
4ac518b6f964a52011a120e3,"200110 - Bishop's Bridge Road West, Bayswater",['Hotel']
5375c48e498ee240e0bde532,"200110 - Bishop's Bridge Road West, Bayswater",['Hotel']
57d88315498e6930330ec195,"200110 - Bishop's Bridge Road West, Bayswater",['Hotel']
57299e36498ee66ba321de84,"200110 - Bishop's Bridge Road West, Bayswater",['Bakery']
540f9aad498eb9a90f9b0d33,"200110 - Bishop's Bridge Road West, Bayswater","['Hostel', 'Hotel']"
4ac518f8f964a520f4af20e3,"200110 - Bishop's Bridge Road West, Bayswater",['Stable']
4dc5575b2271f27051299d21,"200110 - Bishop's Bridge Road West, Bayswater",['Hotel']
5e4a6a8735aef20008a7ace7,"200110 - Bishop's Bridge Road West, Bayswater",['Hotel']
4b58e470f964a520537128e3,"200110 - Bishop's Bridge Road West, Bayswater","['Residential Building', 'Hotel']"
52a2fc0311d26973a0ad4f55,"001081 - Liverpool Road (N1 Centre), Angel","['Cheese Store', 'Grocery Store / Supermarket']"
4ac518dff964a520eca920e3,"001081 - Liverpool Road (N1 Centre), Angel",['French Restaurant']
500db2c5e4b0ddfaa8059f41,"001081 - Liverpool Road (N1 Centre), Angel","['Bar', 'Gastropub']"
51570f99e4b0edb00d5ca339,"001081 - Liverpool Road (N1 Centre), Angel",['Barbershop']
4ae2c0bcf964a5206a8f21e3,"001081 - Liverpool Road (N1 Centre), Angel",['Department Store']
527cf7d711d278b261650ba5,"001081 - Liverpool Road (N1 Centre), Angel",['Butcher']
50da842cc84c4c57279457da,"001081 - Liverpool Road (N1 Centre), Angel",['Retail']
4bd6fb97637ba5938302f970,"001081 - Liverpool Road (N1 Centre), Angel",['Barbershop']
4c9df05a2fb1a1435911e540,"001081 - Liverpool Road (N1 Centre), Angel",['Hair Salon']
541c69ef498e2005461fcbf3,"001081 - Liverpool Road (N1 Centre), Angel","['Beer Bar', 'Brewery', 'Gastropub']"
4d31b12ef8c9224beb62a9d2,"300073 - Prince of Wales Drive, Battersea Park",['Playground']
5613bf5d498e337505afe14d,"300073 - Prince of Wales Drive, Battersea Park",['Pizzeria']
4ac518cef964a52015a620e3,"300073 - Prince of Wales Drive, Battersea Park",['Park']
55ffbd1c498ef9c1048d1a71,"300073 - Prince of Wales Drive, Battersea Park",['Plaza']
4b71dc8af964a520c5602de3,"300073 - Prince of Wales Drive, Battersea Park",['Library']
4bceb0ac937ca59356f0ae92,"300073 - Prince of Wales Drive, Battersea Park",['Zoo']
50e1661ae4b0f6dd198d0044,"300073 - Prince of Wales Drive, Battersea Park",['Hotel']
55d1fb08498efe263abf068e,"300073 - Prince of Wales Drive, Battersea Park",['Other Great Outdoors']
4ed9f2217ee5e8e3e64c8114,"300073 - Prince of Wales Drive, Battersea Park",['Park']
59a40493135b395e9d0c4e3b,"300073 - Prince of Wales Drive, Battersea Park",['Mini Golf Course']
4e1838ed14957dc705d4dab4,"300050 - Walworth Square, Walworth","['Grocery Store / Supermarket', 'Health Food Store']"
4b58224af964a520d54b28e3,"300050 - Walworth Square, Walworth","['Café', 'Coffee Shop', 'Restaurant']"
5986f09201559a531f964094,"300050 - Walworth Square, Walworth",['Park']
5e36eb67136bfc0008548525,"300050 - Walworth Square, Walworth",['Asian Restaurant']
57e6adcd38fa7204f034b829,"300050 - Walworth Square, Walworth","['Beer Bar', 'Pub', 'Restaurant']"
596a1c11851de51c56911434,"300050 - Walworth Square, Walworth",['Housing Development']
60ca30a6b85d023597f4d673,"300050 - Walworth Square, Walworth",['Library']
5dbd4f8441fa1c0008b7145b,"300050 - Walworth Square, Walworth","['Automotive Repair Shop', 'Tire Repair Shop', 'Car Parts and Accessories']"
6089979c94c0582804f51b08,"300050 - Walworth Square, Walworth",['Grocery Store / Supermarket']
52120461498e03cdd8f8ba23,"300050 - Walworth Square, Walworth",['Food and Beverage Retail']
59d77aa1029a552c5f80b296,"000961 - Union Street, The Borough","['Pub', 'Thai Restaurant']"
4ad2f913f964a520ece220e3,"000961 - Union Street, The Borough",['Retail']
5a1c12bab546185b18bdfd80,"000961 - Union Street, The Borough",['Dining and Drinking']
4bd46cb829eb9c74578491e1,"000961 - Union Street, The Borough",['Park']
4ade0758f964a520826721e3,"000961 - Union Street, The Borough","['Wine Bar', 'Restaurant']"
5a07634969e77b547f7359d8,"000961 - Union Street, The Borough","['Wine Bar', 'Restaurant']"
58416bf6de0cbc1db7452156,"000961 - Union Street, The Borough",['Pizzeria']
4ac518e6f964a5200aab20e3,"000961 - Union Street, The Borough",['Seafood Restaurant']
5d823233a3d6860007929806,"000961 - Union Street, The Borough",['Coffee Shop']
4b572e34f964a520cb2928e3,"000961 - Union Street, The Borough","['Bakery', 'Sandwich Restaurant']"
4b58224af964a520d54b28e3,"001118 - Hampton Street, Walworth","['Café', 'Coffee Shop', 'Restaurant']"
5986f09201559a531f964094,"001118 - Hampton Street, Walworth",['Park']
4e1838ed14957dc705d4dab4,"001118 - Hampton Street, Walworth","['Grocery Store / Supermarket', 'Health Food Store']"
578920f6498e94398f3c3a54,"001118 - Hampton Street, Walworth",['Pub']
5e359481927f370008082178,"001118 - Hampton Street, Walworth","['Café', 'Restaurant']"
525cebc7498eea1c81f7ea67,"001118 - Hampton Street, Walworth","['Café', 'Restaurant']"
4e7c8ae018388c5c35f2ae7b,"001118 - Hampton Street, Walworth",['Barbershop']
4ce1a077c4f6a35d7e54dc6c,"001118 - Hampton Street, Walworth",['Sports and Recreation']
5978e3b8e65d0c07917510bc,"001118 - Hampton Street, Walworth",['Gym and Studio']
4ac518faf964a5203bb020e3,"001118 - Hampton Street, Walworth",['Recreation Center']
4ba4d111f964a5209ab738e3,"200146 - Newby Place, Poplar","['Café', 'English Restaurant', 'Fast Food Restaurant']"
6379069fa89dbc7ec86dfc03,"200146 - Newby Place, Poplar",['Retail']
4d3326f0c6cba35d5e06287a,"200146 - Newby Place, Poplar",['Steakhouse']
59ad422bf0ca95663b4cbfe1,"200146 - Newby Place, Poplar","['Bakery', 'Cafes, Coffee, and Tea Houses']"
4dda9e971838b8561d3486fb,"200146 - Newby Place, Poplar",['Bar']
5bc5be5d2f97ec002cf51898,"200146 - Newby Place, Poplar",['English Restaurant']
5e538b5ff70a6800084cf506,"200146 - Newby Place, Poplar",['Juice Bar']
4faff301e4b05b8b566d6cae,"200146 - Newby Place, Poplar","['Liquor Store', 'Wine Store']"
4bed0d1691380f471a639f18,"200146 - Newby Place, Poplar",['Park']
4b703462f964a520850b2de3,"200146 - Newby Place, Poplar","['Property Management Office', 'Real Estate Agency']"
4ea43c259911214fd18f84c8,"300006 - Coomer Place, West Kensington","['Fish and Chips Shop', 'Fast Food Restaurant']"
5206403411d28fa5371b83d0,"300006 - Coomer Place, West Kensington","['Wine Bar', 'Coffee Shop', 'Tapas Restaurant']"
4cb77f8e9552b60cf15ac58b,"300006 - Coomer Place, West Kensington",['Hotel Bar']
4fcf515ce4b0aebeec461bb5,"300006 - Coomer Place, West Kensington",['Credit Union']
4e10835822713f7d7bc8b1fd,"300006 - Coomer Place, West Kensington",['Hair Salon']
5a1eaeebdab4b10dcbc6a920,"300006 - Coomer Place, West Kensington","['Burger Joint', 'American Restaurant']"
5aee0944c0af57002c88d369,"300006 - Coomer Place, West Kensington",['Convenience Store']
4d539a215b3f6dcb0a73d5cc,"300006 - Coomer Place, West Kensington",['Park']
