name,location,categories,rating,Type,latitude,longitude,free_bikes,price_num
La Petite Bretagne,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'creperies', 'title': 'Creperies'}]",4.5,Restaurant,51.49208492,-0.229116862,18,1.0
The Gate,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,Restaurant,51.49208492,-0.229116862,18,3.0
Kama Sutra,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,Restaurant,51.49208492,-0.229116862,18,
Byron,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,Restaurant,51.49208492,-0.229116862,18,2.0
Sagar,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,Restaurant,51.49208492,-0.229116862,18,2.0
Patisserie Valerie,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,Restaurant,51.49208492,-0.229116862,18,2.0
Gourmet Buffet,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,Restaurant,51.49208492,-0.229116862,18,
Doorsteps,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Restaurant,51.49208492,-0.229116862,18,1.0
Nando's,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.0,Restaurant,51.49208492,-0.229116862,18,
Tortilla - Hammersmith,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,Restaurant,51.49208492,-0.229116862,18,1.0
Noodles and Magic Thai Restaurant & Cafe,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'thai', 'title': 'Thai'}]",2.5,Restaurant,51.49208492,-0.229116862,18,
Chellies,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,Restaurant,51.49208492,-0.229116862,18,
Star Cafe Grill,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,Restaurant,51.49208492,-0.229116862,18,1.0
Blanche Eatery,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegan', 'title': 'Vegan'}]",3.5,Restaurant,51.49208492,-0.229116862,18,1.0
Villagio,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.49208492,-0.229116862,18,2.0
Pret A Manger,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Restaurant,51.49208492,-0.229116862,18,1.0
Mizomoto,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]",3.0,Restaurant,51.49208492,-0.229116862,18,2.0
KFC,"300082 - Bridge Avenue, Hammersmith","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,Restaurant,51.49208492,-0.229116862,18,
Sea Containers Restaurant,"200144 - Sea Containers, South Bank","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,Restaurant,51.508033,-0.10682363,11,2.0
Art Yard Bar & Kitchen,"200144 - Sea Containers, South Bank","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,Restaurant,51.508033,-0.10682363,11,
"OXO Tower Restaurant, Bar And Brasserie","200144 - Sea Containers, South Bank","[{'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Restaurant,51.508033,-0.10682363,11,3.0
Seabird,"200144 - Sea Containers, South Bank","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Restaurant,51.508033,-0.10682363,11,
Pieminister,"200144 - Sea Containers, South Bank","[{'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.508033,-0.10682363,11,1.0
Mulberry Bush,"200144 - Sea Containers, South Bank","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.508033,-0.10682363,11,2.0
Gourmet Pizza Company,"200144 - Sea Containers, South Bank","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Restaurant,51.508033,-0.10682363,11,2.0
Blue Tree Kitchen,"200144 - Sea Containers, South Bank","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,Restaurant,51.508033,-0.10682363,11,
Sama Bankside,"200144 - Sea Containers, South Bank","[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'british', 'title': 'British'}]",5.0,Restaurant,51.508033,-0.10682363,11,
EAT.,"200144 - Sea Containers, South Bank","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Restaurant,51.508033,-0.10682363,11,1.0
Sticky Mango,"200144 - Sea Containers, South Bank","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'modern_european', 'title': 'Modern European'}]",3.5,Restaurant,51.508033,-0.10682363,11,
Bincho Yakitori,"200144 - Sea Containers, South Bank","[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,Restaurant,51.508033,-0.10682363,11,
Gabriel's Wharf,"200144 - Sea Containers, South Bank","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Restaurant,51.508033,-0.10682363,11,2.0
Studio Six,"200144 - Sea Containers, South Bank","[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,Restaurant,51.508033,-0.10682363,11,2.0
Gourmet Pizza Co,"200144 - Sea Containers, South Bank","[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,Restaurant,51.508033,-0.10682363,11,2.0
Nando's,"200144 - Sea Containers, South Bank","[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,Restaurant,51.508033,-0.10682363,11,2.0
Tamesa At Oxo Restaurant,"200144 - Sea Containers, South Bank","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,Restaurant,51.508033,-0.10682363,11,3.0
House of Crepes,"200144 - Sea Containers, South Bank","[{'alias': 'creperies', 'title': 'Creperies'}]",3.5,Restaurant,51.508033,-0.10682363,11,2.0
Itv Canteen,"200144 - Sea Containers, South Bank","[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,Restaurant,51.508033,-0.10682363,11,
Peyton & Byrne,"200144 - Sea Containers, South Bank","[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,Restaurant,51.508033,-0.10682363,11,
Canova Hall,"200240 - Ferndale Road, Brixton","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Restaurant,51.464019,-0.11578197,29,
500 Degrees Brixton,"200240 - Ferndale Road, Brixton","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.464019,-0.11578197,29,
Seven at Brixton,"200240 - Ferndale Road, Brixton","[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Restaurant,51.464019,-0.11578197,29,2.0
Hot Chip,"200240 - Ferndale Road, Brixton","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,Restaurant,51.464019,-0.11578197,29,1.0
San Marino,"200240 - Ferndale Road, Brixton","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Restaurant,51.464019,-0.11578197,29,1.0
Smoke & Salt,"200240 - Ferndale Road, Brixton","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Restaurant,51.464019,-0.11578197,29,
Franzina Trattoria,"200240 - Ferndale Road, Brixton","[{'alias': 'italian', 'title': 'Italian'}]",4.5,Restaurant,51.464019,-0.11578197,29,2.0
Turtle Bay,"200240 - Ferndale Road, Brixton","[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,Restaurant,51.464019,-0.11578197,29,2.0
Nando's,"200240 - Ferndale Road, Brixton","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.0,Restaurant,51.464019,-0.11578197,29,2.0
World of Wurst,"200240 - Ferndale Road, Brixton","[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Restaurant,51.464019,-0.11578197,29,1.0
Refill Foods,"200240 - Ferndale Road, Brixton","[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.464019,-0.11578197,29,1.0
Cattivo,"200240 - Ferndale Road, Brixton","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,Restaurant,51.464019,-0.11578197,29,
Wahaca,"200240 - Ferndale Road, Brixton","[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,Restaurant,51.464019,-0.11578197,29,2.0
Donostia Social Club,"200240 - Ferndale Road, Brixton","[{'alias': 'basque', 'title': 'Basque'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,Restaurant,51.464019,-0.11578197,29,
"Sorry, No Vacancies","200240 - Ferndale Road, Brixton","[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.464019,-0.11578197,29,
Made Of Dough,"200240 - Ferndale Road, Brixton","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,Restaurant,51.464019,-0.11578197,29,1.0
Peruvian Corner,"200240 - Ferndale Road, Brixton","[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,Restaurant,51.464019,-0.11578197,29,
Bush Man Kitchen: Caribbean Kiosk,"200240 - Ferndale Road, Brixton","[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",5.0,Restaurant,51.464019,-0.11578197,29,1.0
L'Amuse-bouche,"200240 - Ferndale Road, Brixton","[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",5.0,Restaurant,51.464019,-0.11578197,29,
Mama's Jerk,"200240 - Ferndale Road, Brixton","[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,Restaurant,51.464019,-0.11578197,29,1.0
The Ivy,"300202 - Kings Gate House, Westminster","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,
Bon Gusto,"300202 - Kings Gate House, Westminster","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
Iberica,"300202 - Kings Gate House, Westminster","[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,3.0
Bistro 51,"300202 - Kings Gate House, Westminster","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
Chez Antoinette Victoria,"300202 - Kings Gate House, Westminster","[{'alias': 'french', 'title': 'French'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,
Bistro,"300202 - Kings Gate House, Westminster","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'british', 'title': 'British'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,
Quilon Restaurant,"300202 - Kings Gate House, Westminster","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,3.0
Courtyard at 51,"300202 - Kings Gate House, Westminster","[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,3.0
The Albert,"300202 - Kings Gate House, Westminster","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.0,Restaurant,51.4976984561,-0.137598896295,24,2.0
Crumpets,"300202 - Kings Gate House, Westminster","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,1.0
The Cask & Glass,"300202 - Kings Gate House, Westminster","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,2.0
Iris & June,"300202 - Kings Gate House, Westminster","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
Nando's,"300202 - Kings Gate House, Westminster","[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,2.0
Colosseo,"300202 - Kings Gate House, Westminster","[{'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
Pizza Express,"300202 - Kings Gate House, Westminster","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.4976984561,-0.137598896295,24,2.0
Jamie's Italian - Victoria,"300202 - Kings Gate House, Westminster","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
Zizzi,"300202 - Kings Gate House, Westminster","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,Restaurant,51.4976984561,-0.137598896295,24,2.0
KEEN,"300202 - Kings Gate House, Westminster","[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.5,Restaurant,51.4976984561,-0.137598896295,24,1.0
Leon,"300202 - Kings Gate House, Westminster","[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,Restaurant,51.4976984561,-0.137598896295,24,1.0
Bill's,"300202 - Kings Gate House, Westminster","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",3.5,Restaurant,51.4976984561,-0.137598896295,24,
McDonald's,"300055 - Stewart's Road, Wandsworth Road","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.5,Restaurant,51.47311696,-0.137235175,10,
Wunder Daily,"300055 - Stewart's Road, Wandsworth Road","[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,Restaurant,51.47311696,-0.137235175,10,
Wringer + Mangle London Fields,"200025 - London Fields, Hackney Central","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.54119,-0.058826101,21,2.0
Climpson's Arch,"200025 - London Fields, Hackney Central","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Restaurant,51.54119,-0.058826101,21,2.0
Patty & Bun,"200025 - London Fields, Hackney Central","[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,Restaurant,51.54119,-0.058826101,21,2.0
Street Kitchen,"200025 - London Fields, Hackney Central","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,Restaurant,51.54119,-0.058826101,21,
Tre Viet,"200025 - London Fields, Hackney Central","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,Restaurant,51.54119,-0.058826101,21,2.0
Finch Cafe/Restaurant,"200025 - London Fields, Hackney Central","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,Restaurant,51.54119,-0.058826101,21,1.0
Green Papaya,"200025 - London Fields, Hackney Central","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,Restaurant,51.54119,-0.058826101,21,1.0
Fang Cheng Of China,"200025 - London Fields, Hackney Central","[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,Restaurant,51.54119,-0.058826101,21,2.0
Chan's Noodle Bar,"200025 - London Fields, Hackney Central","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,Restaurant,51.54119,-0.058826101,21,
Carolina Pizza,"200025 - London Fields, Hackney Central","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,Restaurant,51.54119,-0.058826101,21,1.0
Ha Noi Pho,"200025 - London Fields, Hackney Central","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.0,Restaurant,51.54119,-0.058826101,21,1.0
Anatolia,"200025 - London Fields, Hackney Central","[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.54119,-0.058826101,21,2.0
Burnt Enz,"200025 - London Fields, Hackney Central","[{'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.54119,-0.058826101,21,
Buffalo,"200025 - London Fields, Hackney Central","[{'alias': 'vegan', 'title': 'Vegan'}]",5.0,Restaurant,51.54119,-0.058826101,21,
Mao Chow,"200025 - London Fields, Hackney Central","[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,Restaurant,51.54119,-0.058826101,21,
Jijigo,"200025 - London Fields, Hackney Central","[{'alias': 'korean', 'title': 'Korean'}]",4.0,Restaurant,51.54119,-0.058826101,21,
The Advisory,"200025 - London Fields, Hackney Central","[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,Restaurant,51.54119,-0.058826101,21,2.0
New Tastes,"200025 - London Fields, Hackney Central","[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,Restaurant,51.54119,-0.058826101,21,3.0
Tad,"200025 - London Fields, Hackney Central","[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,Restaurant,51.54119,-0.058826101,21,2.0
Phoenix,"200025 - London Fields, Hackney Central","[{'alias': 'chinese', 'title': 'Chinese'}]",1.0,Restaurant,51.54119,-0.058826101,21,
Carbon Kopi,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",0.0,Restaurant,51.48728535,-0.217995921,5,
Pizza Express,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Restaurant,51.48728535,-0.217995921,5,2.0
Star Cafe,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",5.0,Restaurant,51.48728535,-0.217995921,5,1.0
Café Floral,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'kids_activities', 'title': 'Kids Activities'}, {'alias': 'florists', 'title': 'Florists'}]",3.5,Restaurant,51.48728535,-0.217995921,5,1.0
Simmons Creperie,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'creperies', 'title': 'Creperies'}]",0.0,Restaurant,51.48728535,-0.217995921,5,
Kebab Hamburger Bar,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",0.0,Restaurant,51.48728535,-0.217995921,5,
Agincourt Catering,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'british', 'title': 'British'}]",0.0,Restaurant,51.48728535,-0.217995921,5,1.0
Fook Sing Chinese Takeaway,"300018 - Charing Cross Hospital, Hammersmith","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",0.0,Restaurant,51.48728535,-0.217995921,5,
Hide,"200096 - Green Park Station, Mayfair","[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'british', 'title': 'British'}]",4.5,Restaurant,51.506613,-0.142844,10,
Le Compotoir Robuchon,"200096 - Green Park Station, Mayfair","[{'alias': 'french', 'title': 'French'}]",4.5,Restaurant,51.506613,-0.142844,10,
